timestamp,open,high,low,close,volume,trade_count,vwap
2022-06-22 19:00:00+00:00,136.46,136.64,134.98,135.3,10285360,90523,135.728329
2022-06-22 20:00:00+00:00,135.31,135.4,135.0,135.21,9674531,2112,135.347949
2022-06-22 21:00:00+00:00,135.17,135.22,135.1,135.16,33717,559,135.142972
2022-06-22 22:00:00+00:00,135.15,135.2,134.75,134.78,86341,1085,134.914167
2022-06-22 23:00:00+00:00,134.82,134.84,134.15,134.16,119696,1444,134.400728
2022-06-23 06:00:00+00:00,134.65,134.65,134.65,134.65,392,7,134.654286
2022-06-23 08:00:00+00:00,134.21,135.95,134.21,135.72,61499,934,135.597426
2022-06-23 09:00:00+00:00,135.76,136.3,135.75,136.3,22627,429,135.928528
2022-06-23 10:00:00+00:00,136.23,136.95,136.23,136.76,44390,964,136.532466
2022-06-23 11:00:00+00:00,136.77,136.94,136.35,136.6,314158,3310,136.570883
2022-06-23 12:00:00+00:00,136.6201,136.66,136.02,136.32,444103,4000,136.240747
2022-06-23 13:00:00+00:00,136.27,137.45,135.63,136.62,11168110,98444,136.359989
2022-06-23 14:00:00+00:00,136.61,137.77,136.42,137.68,12218272,105002,137.112645
2022-06-23 15:00:00+00:00,137.67,138.26,136.9201,137.0901,8871406,77479,137.61307
2022-06-23 16:00:00+00:00,137.095,137.145,136.12,136.415,6534899,56674,136.638532
2022-06-23 17:00:00+00:00,136.41,137.03,136.04,137.0041,5739227,51295,136.54722
2022-06-23 18:00:00+00:00,137.005,137.725,136.89,137.63,5938793,50018,137.302921
2022-06-23 19:00:00+00:00,137.63,138.59,137.36,138.25,12534931,98456,138.130073
2022-06-23 20:00:00+00:00,138.24,138.35,137.71,137.85,8218278,2659,138.265865
2022-06-23 21:00:00+00:00,137.85,138.01,137.7904,137.9,60385,840,137.898406
2022-06-23 22:00:00+00:00,137.85,138.17,137.85,138.1,61049,680,138.00055
2022-06-23 23:00:00+00:00,138.06,138.25,138.02,138.1,60173,1032,138.170035
2022-06-24 08:00:00+00:00,139.01,139.85,139.01,139.7,60701,1277,139.591233
2022-06-24 09:00:00+00:00,139.88,140.0,139.57,139.88,28298,607,139.758316
2022-06-24 10:00:00+00:00,139.91,139.91,139.54,139.55,32120,542,139.646609
2022-06-24 11:00:00+00:00,139.56,139.8,139.05,139.46,290711,3440,139.538616
2022-06-24 12:00:00+00:00,139.4999,139.7,139.3,139.67,250903,3679,139.55075
2022-06-24 13:00:00+00:00,139.64,141.07,139.64,139.9892,12953983,107486,140.362615
2022-06-24 14:00:00+00:00,139.99,141.48,139.99,140.315,11439184,102338,140.802882
2022-06-24 15:00:00+00:00,140.3,140.5,139.77,140.24,8088424,61919,140.073324
2022-06-24 16:00:00+00:00,140.2418,140.4,139.83,140.12,4635260,45632,140.107586
2022-06-24 17:00:00+00:00,140.13,140.27,139.81,139.92,4715152,44433,140.0075
2022-06-24 18:00:00+00:00,139.915,140.48,139.85,140.445,5003349,43563,140.18125
2022-06-24 19:00:00+00:00,140.445,141.91,140.04,141.84,14384353,112156,140.837342
2022-06-24 20:00:00+00:00,141.66,141.89,141.36,141.66,26911643,4427,141.657954
2022-06-24 21:00:00+00:00,141.58,141.65,141.45,141.52,95347,1533,141.546612
2022-06-24 22:00:00+00:00,141.52,141.66,141.52,141.64,43733,1116,141.590498
2022-06-24 23:00:00+00:00,141.65,141.75,141.61,141.75,41264,903,141.688608
2022-06-27 08:00:00+00:00,142.0,143.03,142.0,142.55,99716,2750,142.763538
2022-06-27 09:00:00+00:00,142.54,142.68,142.19,142.55,25185,768,142.476898
2022-06-27 10:00:00+00:00,142.55,142.57,142.0,142.42,34130,891,142.299461
2022-06-27 11:00:00+00:00,142.41,142.97,142.07,142.79,356279,4271,142.718422
2022-06-27 12:00:00+00:00,142.8,142.84,142.16,142.32,519594,6125,142.246798
2022-06-27 13:00:00+00:00,142.32,143.49,141.29,141.89,12402986,115964,142.281833
2022-06-27 14:00:00+00:00,141.91,142.95,141.69,142.84,10549708,90778,142.27777
2022-06-27 15:00:00+00:00,142.8375,143.09,142.225,143.035,6113534,56412,142.69558
2022-06-27 16:00:00+00:00,143.0474,143.07,142.07,142.5499,5787198,52408,142.549361
2022-06-27 17:00:00+00:00,142.55,142.58,141.565,141.6754,4863973,43715,142.067809
2022-06-27 18:00:00+00:00,141.68,142.055,141.5,141.61,5217793,44912,141.766873
2022-06-27 19:00:00+00:00,141.62,141.85,140.965,141.71,10547984,90264,141.434019
2022-06-27 20:00:00+00:00,141.71,142.087,141.53,141.957,13490021,2232,141.66252
2022-06-27 21:00:00+00:00,141.95,141.98,141.92,141.92,26672,591,141.941954
2022-06-27 22:00:00+00:00,141.95,141.95,141.75,141.87,24341,345,141.859474
2022-06-27 23:00:00+00:00,141.87,141.98,141.87,141.98,40530,554,141.927181
2022-06-28 08:00:00+00:00,142.01,142.44,141.59,142.44,27272,551,142.22789
2022-06-28 09:00:00+00:00,142.4,142.62,142.34,142.38,29742,544,142.493631
2022-06-28 10:00:00+00:00,142.37,142.43,142.24,142.42,20472,294,142.324586
2022-06-28 11:00:00+00:00,142.35,142.66,142.3,142.39,152579,2317,142.461753
2022-06-28 12:00:00+00:00,142.4,142.49,141.77,142.1,382559,4224,141.978856
2022-06-28 13:00:00+00:00,142.13,143.422,141.89,142.4,8146947,79157,142.802316
2022-06-28 14:00:00+00:00,142.4,142.55,140.37,140.795,10226033,87800,141.246412
2022-06-28 15:00:00+00:00,140.79,141.03,138.835,139.0509,8023387,78928,139.91096
2022-06-28 16:00:00+00:00,139.06,139.43,138.65,139.305,6936210,64443,139.086627
2022-06-28 17:00:00+00:00,139.3022,139.3022,138.5,138.815,4715996,47899,138.839251
2022-06-28 18:00:00+00:00,138.82,139.08,137.58,138.0012,5789149,57882,138.160458
2022-06-28 19:00:00+00:00,138.0072,138.25,137.325,137.44,12892999,112774,137.643121
2022-06-28 20:00:00+00:00,137.45,137.79,137.3,137.45,9464691,3324,137.440098
2022-06-28 21:00:00+00:00,137.48,137.52,137.4,137.4299,149234,1500,137.451519
2022-06-28 22:00:00+00:00,137.46,137.62,137.44,137.58,160824,612,137.460879
2022-06-28 23:00:00+00:00,137.53,137.8,137.33,137.71,70043,1059,137.562941
2022-06-29 05:00:00+00:00,138.38,138.38,138.12,138.12,550,4,138.319836
2022-06-29 08:00:00+00:00,137.44,138.0,137.3,137.46,20021,547,137.510194
2022-06-29 09:00:00+00:00,137.5,137.52,136.88,136.9,23606,629,137.192218
2022-06-29 10:00:00+00:00,136.87,137.3,136.87,137.06,29899,568,137.116504
2022-06-29 11:00:00+00:00,137.22,137.72,136.92,137.6,146761,2775,137.216891
2022-06-29 12:00:00+00:00,137.67,138.13,137.08,137.33,326406,4933,137.536084
2022-06-29 13:00:00+00:00,137.2201,139.63,136.67,139.5299,9938129,96613,138.064301
2022-06-29 14:00:00+00:00,139.51,140.67,138.75,140.06,11992899,116528,139.806689
2022-06-29 15:00:00+00:00,140.07,140.27,139.44,140.0,7450587,73921,139.884999
2022-06-29 16:00:00+00:00,139.99,140.05,138.695,139.13,6274924,64081,139.217262
2022-06-29 17:00:00+00:00,139.14,139.72,138.7399,139.64,5244764,50654,139.175785
2022-06-29 18:00:00+00:00,139.64,140.18,138.93,139.16,6534338,55825,139.622598
2022-06-29 19:00:00+00:00,139.165,140.05,138.81,139.25,12319956,98981,139.355293
2022-06-29 20:00:00+00:00,139.24,139.49,138.8219,139.2,5594832,1655,139.228902
2022-06-29 21:00:00+00:00,139.2,139.21,139.05,139.08,26770,357,139.171777
2022-06-29 22:00:00+00:00,139.15,139.23,139.08,139.15,133348,374,139.216086
2022-06-29 23:00:00+00:00,139.11,139.23,138.9999,139.14,43940,382,139.134429
2022-06-30 06:00:00+00:00,136.98,136.98,136.98,136.98,166,3,136.984277
2022-06-30 08:00:00+00:00,138.11,139.1,137.04,137.22,78743,1275,137.393676
2022-06-30 09:00:00+00:00,137.2,137.31,136.5,136.85,52506,1193,136.758855
2022-06-30 10:00:00+00:00,136.9,136.97,136.6,136.8,27190,381,136.794287
2022-06-30 11:00:00+00:00,136.82,137.0,136.55,136.73,218396,3164,136.786107
2022-06-30 12:00:00+00:00,136.74,137.82,136.67,137.02,630705,7353,137.216442
2022-06-30 13:00:00+00:00,137.04,137.6,134.92,134.945,11601343,124929,136.227852
2022-06-30 14:00:00+00:00,134.96,135.6,133.7737,135.51,14241720,136769,134.65835
2022-06-30 15:00:00+00:00,135.51,137.68,135.22,137.3828,11509853,100439,136.527606
2022-06-30 16:00:00+00:00,137.385,138.37,136.486,137.715,9678755,75851,137.474968
2022-06-30 17:00:00+00:00,137.72,138.12,136.87,137.97,6893514,56415,137.493539
2022-06-30 18:00:00+00:00,137.97,138.15,136.48,136.6241,7527342,61518,137.285209
2022-06-30 19:00:00+00:00,136.64,137.44,135.7,136.76,16783924,132833,136.474345
2022-06-30 20:00:00+00:00,136.83,137.06,136.27,136.77,19397271,3356,136.71978
2022-06-30 21:00:00+00:00,136.75,136.85,136.64,136.69,66770,729,136.746534
2022-06-30 22:00:00+00:00,136.67,136.67,136.2,136.55,56537,767,136.465337
2022-06-30 23:00:00+00:00,136.63,137.15,136.47,136.73,62622,878,136.780374
2022-07-01 04:00:00+00:00,135.45,135.45,135.45,135.45,146,5,135.451712
2022-07-01 08:00:00+00:00,135.76,136.32,135.32,136.29,55759,680,135.704891
2022-07-01 09:00:00+00:00,136.12,136.59,136.04,136.41,46270,719,136.360587
2022-07-01 10:00:00+00:00,136.5,136.5,135.89,135.89,51861,765,136.114965
2022-07-01 11:00:00+00:00,135.98,136.35,135.42,135.65,280844,2847,135.921425
2022-07-01 12:00:00+00:00,135.66,136.72,135.51,136.05,436715,4735,135.903228
2022-07-01 13:00:00+00:00,136.07,138.13,135.92,137.74,10205973,98083,137.011663
2022-07-01 14:00:00+00:00,137.75,138.32,135.66,136.59,12613893,111643,136.605614
2022-07-01 15:00:00+00:00,136.58,137.25,136.16,136.35,7253897,69224,136.714741
2022-07-01 16:00:00+00:00,136.355,137.1899,136.0718,136.52,5792868,54179,136.724963
2022-07-01 17:00:00+00:00,136.505,137.72,136.44,137.7178,6515606,50901,137.131323
2022-07-01 18:00:00+00:00,137.715,138.56,137.24,138.375,6271908,53940,137.994287
2022-07-01 19:00:00+00:00,138.38,139.04,137.851,138.94,12540228,105838,138.511571
2022-07-01 20:00:00+00:00,138.93,139.23,138.85,139.03,8841852,1939,138.928805
2022-07-01 21:00:00+00:00,139.03,139.05,138.94,138.97,68715,920,138.99965
2022-07-01 22:00:00+00:00,138.97,139.02,138.92,138.96,33226,432,138.963419
2022-07-01 23:00:00+00:00,138.96,139.03,138.93,139.02,15296,304,138.978755
2022-07-05 08:00:00+00:00,139.02,140.22,137.83,138.03,63151,1402,138.648249
2022-07-05 09:00:00+00:00,138.15,138.17,137.85,138.17,22308,441,138.027023
2022-07-05 10:00:00+00:00,138.2,138.55,138.18,138.45,21920,351,138.378705
2022-07-05 11:00:00+00:00,138.41,138.55,137.88,137.9,238610,3177,138.214797
2022-07-05 12:00:00+00:00,137.94,137.94,137.2,137.3001,401945,5607,137.499511
2022-07-05 13:00:00+00:00,137.27,138.84,136.93,138.22,10997410,124612,137.813137
2022-07-05 14:00:00+00:00,138.21,139.66,137.8166,138.9,10712724,103928,138.746557
2022-07-05 15:00:00+00:00,138.88,139.73,138.17,139.331,7542231,71116,138.846002
2022-07-05 16:00:00+00:00,139.35,140.03,138.94,138.965,6988597,64353,139.488232
2022-07-05 17:00:00+00:00,138.97,140.179,138.87,140.05,6253354,55097,139.663686
2022-07-05 18:00:00+00:00,140.0504,141.44,139.885,140.92,7448136,63218,140.697963
2022-07-05 19:00:00+00:00,140.92,141.61,140.55,141.59,11968547,102004,141.200586
2022-07-05 20:00:00+00:00,141.59,141.69,141.4,141.51,10440306,2647,141.5596
2022-07-05 21:00:00+00:00,141.58,141.6,141.45,141.55,236817,934,141.580828
2022-07-05 22:00:00+00:00,141.58,141.78,141.55,141.61,29677,577,141.651026
2022-07-05 23:00:00+00:00,141.61,141.66,141.32,141.37,48831,751,141.493097
2022-07-06 07:00:00+00:00,141.57,141.57,141.57,141.57,386,18,141.585337
2022-07-06 08:00:00+00:00,141.9,142.0,141.03,141.25,38677,844,141.511423
2022-07-06 09:00:00+00:00,141.14,141.49,141.03,141.3812,15895,349,141.243494
2022-07-06 10:00:00+00:00,141.42,141.56,141.12,141.3,21367,346,141.34516
2022-07-06 11:00:00+00:00,141.2202,141.3,140.45,140.62,180603,2704,140.906169
2022-07-06 12:00:00+00:00,140.55,141.18,140.23,140.9101,417387,4968,140.763578
2022-07-06 13:00:00+00:00,140.92,142.87,140.8211,142.82,10594704,98712,141.878807
2022-07-06 14:00:00+00:00,142.82,143.7501,142.015,142.23,14232008,121355,142.791613
2022-07-06 15:00:00+00:00,142.21,142.42,141.08,141.7087,7999323,69449,141.579072
2022-07-06 16:00:00+00:00,141.71,142.07,141.525,141.9,4392476,39851,141.82709
2022-07-06 17:00:00+00:00,141.9,142.55,141.875,142.44,4166283,38541,142.28632
2022-07-06 18:00:00+00:00,142.435,143.64,141.86,143.615,11533906,91421,142.881079
2022-07-06 19:00:00+00:00,143.62,144.12,142.365,142.96,13441254,110661,143.37227
2022-07-06 20:00:00+00:00,142.96,143.08,142.7,142.91,6851855,2600,142.919933
2022-07-06 21:00:00+00:00,142.9439,142.99,142.84,142.88,57669,768,142.887675
2022-07-06 22:00:00+00:00,142.87,143.06,142.87,142.92,42035,639,142.979237
2022-07-06 23:00:00+00:00,142.92,143.05,142.62,142.62,59745,667,142.917038
2022-07-07 08:00:00+00:00,143.15,143.66,143.15,143.6,55150,845,143.469361
2022-07-07 09:00:00+00:00,143.47,143.49,143.04,143.07,19175,518,143.31508
2022-07-07 10:00:00+00:00,143.13,143.3,142.8,143.21,24598,519,143.112472
2022-07-07 11:00:00+00:00,143.22,143.56,143.15,143.56,116405,1975,143.339848
2022-07-07 12:00:00+00:00,143.52,143.57,142.563,143.32,360199,4693,143.257204
2022-07-07 13:00:00+00:00,143.36,145.401,142.95,145.225,11129619,106045,144.481567
2022-07-07 14:00:00+00:00,145.225,145.99,144.91,145.3599,11662773,102488,145.487915
2022-07-07 15:00:00+00:00,145.36,145.66,145.01,145.55,6042988,59514,145.333022
2022-07-07 16:00:00+00:00,145.545,145.99,145.45,145.89,5409466,54818,145.740031
2022-07-07 17:00:00+00:00,145.895,146.49,145.53,146.36,5624480,54192,146.01628
2022-07-07 18:00:00+00:00,146.355,146.55,146.0101,146.1953,5295522,47298,146.269605
2022-07-07 19:00:00+00:00,146.2,146.55,146.11,146.35,11663016,100546,146.330383
2022-07-07 20:00:00+00:00,146.34,146.4,146.04,146.07,8699757,2498,146.347881
2022-07-07 21:00:00+00:00,146.02,146.33,145.95,146.1,62477,984,146.078864
2022-07-07 22:00:00+00:00,146.06,146.11,145.86,145.99,29645,591,146.002303
2022-07-07 23:00:00+00:00,145.99,146.07,145.83,145.9,36761,597,145.903251
2022-07-08 04:00:00+00:00,145.29,145.29,145.0,145.0,1237,7,145.13211
2022-07-08 06:00:00+00:00,145.03,145.03,145.03,145.03,146,5,145.039315
2022-07-08 08:00:00+00:00,145.74,145.86,145.3,145.47,17671,530,145.535922
2022-07-08 09:00:00+00:00,145.35,145.51,145.19,145.51,15985,358,145.321427
2022-07-08 10:00:00+00:00,145.51,145.88,145.41,145.44,23144,505,145.663747
2022-07-08 11:00:00+00:00,145.53,145.7999,145.5,145.7,100041,1538,145.662674
2022-07-08 12:00:00+00:00,145.6999,145.985,144.25,144.86,766104,9520,145.036436
2022-07-08 13:00:00+00:00,144.9,146.62,144.8,145.77,10385316,98207,145.719082
2022-07-08 14:00:00+00:00,145.77,147.2699,145.4859,146.86,12034141,97008,146.59724
2022-07-08 15:00:00+00:00,146.86,147.46,146.82,147.25,7157840,62121,147.141684
2022-07-08 16:00:00+00:00,147.25,147.3,145.54,145.79,6677570,58127,146.278392
2022-07-08 17:00:00+00:00,145.7906,147.11,145.54,146.845,6203340,50501,146.431305
2022-07-08 18:00:00+00:00,146.85,147.55,146.62,147.46,6308532,51325,147.227008
2022-07-08 19:00:00+00:00,147.46,147.54,146.33,147.03,9779139,84861,147.24934
2022-07-08 20:00:00+00:00,147.03,147.04,146.66,147.02,4923444,2134,147.036044
2022-07-08 21:00:00+00:00,147.0,147.04,146.77,146.8,84787,832,146.954919
2022-07-08 22:00:00+00:00,146.97,147.03,146.82,146.99,24415,393,146.970399
2022-07-08 23:00:00+00:00,146.99,147.0,146.77,146.78,28847,358,146.925861
2022-07-11 06:00:00+00:00,145.5,145.5,145.5,145.5,233,2,145.5
2022-07-11 08:00:00+00:00,145.98,145.98,145.3,145.63,42226,895,145.670857
2022-07-11 09:00:00+00:00,145.63,146.05,145.62,145.86,46921,695,145.849746
2022-07-11 10:00:00+00:00,145.87,146.19,145.82,145.98,32132,482,145.934022
2022-07-11 11:00:00+00:00,146.0,146.2,145.82,145.82,141383,2230,146.010203
2022-07-11 12:00:00+00:00,145.86,146.673,145.78,145.99,181423,3222,145.958341
2022-07-11 13:00:00+00:00,146.0301,146.13,143.78,144.32,7884270,102142,144.713182
2022-07-11 14:00:00+00:00,144.3111,145.73,144.04,145.065,9738284,86741,144.902365
2022-07-11 15:00:00+00:00,145.06,145.66,144.91,145.15,6221043,54375,145.280148
2022-07-11 16:00:00+00:00,145.15,145.64,145.0,145.485,4230999,37402,145.357968
2022-07-11 17:00:00+00:00,145.48,146.64,145.44,146.415,6744996,46549,146.051044
2022-07-11 18:00:00+00:00,146.415,146.465,145.32,145.32,5403077,46398,145.88175
2022-07-11 19:00:00+00:00,145.32,145.46,144.4,144.905,11073025,92175,144.86313
2022-07-11 20:00:00+00:00,144.9,145.15,144.74,145.0,10346234,2243,144.871452
2022-07-11 21:00:00+00:00,145.0,145.0,144.87,144.9866,21635,433,145.182479
2022-07-11 22:00:00+00:00,145.0,145.0,144.71,144.77,136921,541,144.872337
2022-07-11 23:00:00+00:00,144.71,145.11,144.71,145.11,27750,472,144.972098
2022-07-12 05:00:00+00:00,143.52,143.52,143.52,143.52,100,1,143.52
2022-07-12 08:00:00+00:00,143.98,144.2,143.42,144.06,29878,589,143.781583
2022-07-12 09:00:00+00:00,144.01,144.15,143.88,144.0,13591,250,144.049111
2022-07-12 10:00:00+00:00,144.03,144.7,144.03,144.44,87010,874,144.447134
2022-07-12 11:00:00+00:00,144.45,145.59,144.32,144.92,148108,2409,144.864463
2022-07-12 12:00:00+00:00,144.508,145.56,144.508,145.33,274148,3664,145.264176
2022-07-12 13:00:00+00:00,145.32,147.99,145.11,146.17,12576386,106713,146.904956
2022-07-12 14:00:00+00:00,146.18,147.66,145.5601,146.985,13002081,106141,146.580316
2022-07-12 15:00:00+00:00,146.99,148.175,146.8406,147.8001,8399664,75536,147.639391
2022-07-12 16:00:00+00:00,147.8,148.45,147.33,148.0432,6655481,58702,147.916392
2022-07-12 17:00:00+00:00,148.04,148.34,147.3576,148.15,5909649,51171,147.770972
2022-07-12 18:00:00+00:00,148.15,148.22,146.72,146.77,7021112,49879,147.460513
2022-07-12 19:00:00+00:00,146.765,146.77,145.05,145.86,15298330,118429,145.8214
2022-07-12 20:00:00+00:00,145.88,146.0,145.7,145.85,8025479,2032,145.859717
2022-07-12 21:00:00+00:00,145.86,145.87,145.7,145.72,38144,633,145.783654
2022-07-12 22:00:00+00:00,145.75,145.8599,145.72,145.79,51967,485,145.780506
2022-07-12 23:00:00+00:00,145.7701,145.85,145.62,145.8,41159,571,145.786443
2022-07-13 08:00:00+00:00,146.09,146.44,145.98,146.3,13059,315,146.24592
2022-07-13 09:00:00+00:00,146.3,146.35,146.19,146.19,11047,151,146.313281
2022-07-13 10:00:00+00:00,146.13,146.24,146.02,146.02,9929,198,146.100319
2022-07-13 11:00:00+00:00,146.09,146.59,146.01,146.55,121316,1707,146.350562
2022-07-13 12:00:00+00:00,146.51,147.8,142.37,143.45,1372701,17538,143.876442
2022-07-13 13:00:00+00:00,143.4,145.32,142.1201,145.04,13395039,118146,143.920437
2022-07-13 14:00:00+00:00,145.04,146.42,142.92,145.63,13192841,119092,144.985209
2022-07-13 15:00:00+00:00,145.63,146.11,144.79,145.22,7991587,62000,145.476425
2022-07-13 16:00:00+00:00,145.22,146.02,145.15,145.99,5623077,49737,145.626053
2022-07-13 17:00:00+00:00,146.0,146.45,145.42,146.141,5587801,50801,145.940216
2022-07-13 18:00:00+00:00,146.1483,146.42,145.2,146.3901,5964927,53156,145.871225
2022-07-13 19:00:00+00:00,146.4,146.42,145.4,145.45,9776120,80161,145.829448
2022-07-13 20:00:00+00:00,145.45,145.69,145.03,145.1701,7919940,2626,145.485296
2022-07-13 21:00:00+00:00,145.1621,145.49,145.13,145.2,86258,513,145.382825
2022-07-13 22:00:00+00:00,145.17,145.17,144.63,144.88,47531,739,144.922286
2022-07-13 23:00:00+00:00,144.83,144.93,144.3,144.35,54177,902,144.557222
2022-07-14 05:00:00+00:00,145.68,145.68,145.68,145.68,1897,4,145.68
2022-07-14 08:00:00+00:00,144.49,144.97,143.68,144.17,62977,1038,144.380069
2022-07-14 09:00:00+00:00,144.13,144.37,143.9,144.34,20116,396,144.133706
2022-07-14 10:00:00+00:00,144.25,144.43,143.91,144.39,18650,373,144.219682
2022-07-14 11:00:00+00:00,144.36,144.37,143.84,144.12,243434,2451,144.052692
2022-07-14 12:00:00+00:00,144.05,144.77,143.87,144.33,518662,4385,144.40458
2022-07-14 13:00:00+00:00,144.29,144.7699,143.25,144.08,9261335,84161,144.030413
2022-07-14 14:00:00+00:00,144.0836,145.08,143.6101,144.822,11454400,94800,144.305891
2022-07-14 15:00:00+00:00,144.82,147.17,144.79,147.1509,12557966,104219,146.053067
2022-07-14 16:00:00+00:00,147.155,147.32,146.1001,146.6273,7467562,65437,146.715381
2022-07-14 17:00:00+00:00,146.6301,147.66,146.32,147.545,8008839,63415,147.140732
2022-07-14 18:00:00+00:00,147.55,148.845,147.48,148.6794,9923101,80813,148.322518
2022-07-14 19:00:00+00:00,148.68,148.95,148.03,148.48,12155417,106070,148.559853
2022-07-14 20:00:00+00:00,148.47,148.67,148.31,148.57,6245353,2505,148.470966
2022-07-14 21:00:00+00:00,148.58,148.7393,148.55,148.7,29594,744,148.643488
2022-07-14 22:00:00+00:00,148.7,149.19,148.66,149.06,88924,1477,148.93725
2022-07-14 23:00:00+00:00,149.0,149.4,149.0,149.37,67310,1272,149.200095
2022-07-15 06:00:00+00:00,149.27,149.27,149.0,149.0,834,15,149.236835
2022-07-15 08:00:00+00:00,148.3,149.04,148.25,148.75,49758,846,148.634502
2022-07-15 09:00:00+00:00,148.75,148.99,148.65,148.7,12160,304,148.825845
2022-07-15 10:00:00+00:00,148.62,148.77,148.55,148.73,5941,135,148.674331
2022-07-15 11:00:00+00:00,148.81,149.09,148.59,148.59,155832,2324,148.889877
2022-07-15 12:00:00+00:00,148.64,149.84,148.0,149.6301,751589,8853,148.930608
2022-07-15 13:00:00+00:00,149.67,150.86,148.78,149.37,14131111,102205,149.745743
2022-07-15 14:00:00+00:00,149.38,150.52,148.84,149.26,11960092,101155,149.492708
2022-07-15 15:00:00+00:00,149.25,149.63,148.79,148.791,6948192,62825,149.193126
2022-07-15 16:00:00+00:00,148.79,149.058,148.2,148.91,6910953,60392,148.677416
2022-07-15 17:00:00+00:00,148.91,149.51,148.81,149.13,5444365,47084,149.162095
2022-07-15 18:00:00+00:00,149.1219,149.57,148.86,149.35,5544344,48438,149.266117
2022-07-15 19:00:00+00:00,149.3501,150.25,149.05,150.17,13589832,107634,149.633607
2022-07-15 20:00:00+00:00,150.13,150.27,149.78,150.02,10436994,4384,150.16067
